Time,M
0.305722289,7106245.686
0.306522609,7105407.38
0.307322929,7104521.191
0.308123249,7103601.953
0.308923569,7102968.17
0.30972389,7102351.788
0.31052421,7101751.299
0.31132453,7101164.978
0.31212485,7100590.886
0.31292517,7100026.868
0.31372549,7099470.552
0.31452581,7098919.352
0.31532613,7098308.021
0.316126451,7097573.894
0.316926771,7096794.325
0.317727091,7095964.955
0.318527411,7095081.459
0.319327731,7094139.549
0.320128051,7093134.97
0.320928371,7092063.502
0.321728691,7090920.961
0.322529012,7091066.242
0.323329332,7091901.158
0.324129652,7093038.889
0.324929972,7094477.307
0.325730292,7096214.589
0.326530612,7098249.216
0.327330932,7100579.972
0.328131253,7103205.946
0.328931573,7105982.839
0.329731893,7107763.499
0.330532213,7109383.715
0.331332533,7110798.846
0.332132853,7111964.843
0.332933173,7112838.238
0.333733493,7113376.145
0.334533814,7113536.249
0.335334134,7113276.8
0.336134454,7113052.204
0.336934774,7113124.075
0.337735094,7113037.244
0.338535414,7112788.22
0.339335734,7112373.547
0.340136054,7111789.745
0.340936375,7111033.247
0.341736695,7110100.347
0.342537015,7108987.128
0.343337335,7108107.229
0.344137655,7107267.264
0.344937975,7106410.841
0.345738295,7105548.444
0.346538615,7104689.943
0.347338936,7103844.548
0.348139256,7103020.78
0.348939576,7102226.433
0.349739896,7101482.866
0.350540216,7100854.104
0.351340536,7100300.26
0.352140856,7099828.955
0.352941176,7099447.195
0.353741497,7099161.409
0.354541817,7098977.485
0.355342137,7098900.81
0.356142457,7098936.319
0.356942777,7098978.092
0.357743097,7099003.326
0.358543417,7099083.366
0.359343737,7099216.171
0.360144058,7099399.771
0.360944378,7099632.347
0.361744698,7099912.31
0.362545018,7100238.387
0.363345338,7100609.701
0.364145658,7101067.755
0.364945978,7101590.657
0.365746299,7102178.205
0.366546619,7102833.828
0.367346939,7103561.599
0.368147259,7104366.279
0.368947579,7105253.353
0.369747899,7106229.076
0.370548219,7107213.461
0.371348539,7108006.873
0.37214886,7108792.113
0.37294918,7109565.376
0.3737495,7110323.34
0.37454982,7111063.139
0.37535014,7111782.336
0.37615046,7112478.899
0.37695078,7113151.171
0.3777511,7113272.515
0.378551421,7112943.759
0.379351741,7112436.211
0.380152061,7111754.473
0.380952381,7110903.187
0.381752701,7109887.033
0.382553021,7108710.729
0.383353341,7107379.03
0.384153661,7105896.732
0.384953982,7104462.576
0.385754302,7102917.586
0.386554622,7101263.048
0.387354942,7099500.029
0.388155262,7097629.373
0.388955582,7095651.702
0.389755902,7093567.417
0.390556222,7091376.699
0.391356543,7089757.045
0.392156863,7089513.114
0.392957183,7089568.689
0.393757503,7089920.577
0.394557823,7090565.468
0.395358143,7091499.926
0.396158463,7092720.398
0.396958784,7094223.207
0.397759104,7096004.558
0.398559424,7097106.73
0.399359744,7097862.748
0.400160064,7098599.36
0.400960384,7099312.556
0.401760704,7099998.486
0.402561024,7100653.464
0.403361345,7101273.968
0.404161665,7101856.64
0.404961985,7102406.741
0.405762305,7103032.43
0.406562625,7103657.043
0.407362945,7104284.587
0.408163265,7104919.723
0.408963585,7105567.796
0.409763906,7106234.857
0.410564226,7106927.694
0.411364546,7107653.852
0.412164866,7108328.297
0.412965186,7108880.37
0.413765506,7109410.046
0.414565826,7109918.305
0.415366146,7110406.503
0.416166467,7110876.333
0.416966787,7111329.794
0.417767107,7111769.144
0.418567427,7112196.866
0.419367747,7112323.133
0.420168067,7112257.806
0.420968387,7112051.13
0.421768707,7111691.551
0.422569028,7111167.242
0.423369348,7110466.042
0.424169668,7109575.395
0.424969988,7108482.288
0.425770308,7107263.092
0.426570628,7106399.965
0.427370948,7105503.932
0.428171269,7104580.513
0.428971589,7103634.523
0.429771909,7102670.051
0.430572229,7101690.455
0.431372549,7100698.358
0.432172869,7099695.643
0.432973189,7098844.145
0.433773509,7098213.264
0.43457383,7097690.354
0.43537415,7097286.915
0.43617447,7097014.091
0.43697479,7096882.729
0.43777511,7096903.448
0.43857543,7097086.704
0.43937575,7097442.872
0.44017607,7097767.228
0.440976391,7098182.376
0.441776711,7098716.527
0.442577031,7099373.293
0.443377351,7100156.685
0.444177671,7101071.181
0.444977991,7102121.797
0.445778311,7103314.159
0.446578631,7104554.93
0.447378952,7105544.827
0.448179272,7106539.678
0.448979592,7107531.749
0.449779912,7108513.953
0.450580232,7109479.876
0.451380552,7110423.782
0.452180872,7111340.628
0.452981192,7112226.077
0.453781513,7112699.101
0.454581833,7112709.593
0.455382153,7112442.617
0.456182473,7111871.982
0.456982793,7110971.75
0.457783113,7109716.189
0.458583433,7108079.718
0.459383754,7106036.858
0.460184074,7103562.172
0.460984394,7102928.53
0.461784714,7102498.333
0.462585034,7102191.085
0.463385354,7102010.315
0.464185674,7101959.472
0.464985994,7102041.925
0.465786315,7102260.962
0.466586635,7102619.793
0.467386955,7102855.706
0.468187275,7102543.372
0.468987595,7102181.307
0.469787915,7101768.716
0.470588235,7101304.572
0.471388555,7100787.624
0.472188876,7100216.389
0.472989196,7099589.157
0.473789516,7098903.991
0.474589836,7098502.319
0.475390156,7098284.582
0.476190476,7098101.168
0.476990796,7097947.807
0.477791116,7097820.207
0.478591437,7097714.054
0.479391757,7097625.013
0.480192077,7097548.726
