Time,U,V,W
3.445378151,-476.5608777,318.9406649,67.93318046
3.448379352,-479.5431865,311.9805678,76.06651277
3.451380552,-481.6679772,304.710357,83.98491625
3.454381753,-482.9352497,297.1300323,91.68839091
3.457382953,-483.3450041,289.2395937,99.17693675
3.460384154,-488.8839616,284.7197091,108.6057949
3.463385354,-491.2430066,278.4618904,116.9836539
3.466386555,-493.3860608,272.2883723,125.3775363
3.469387755,-495.3131244,266.1991548,133.7874421
3.472388956,-497.0241973,260.1942379,142.2133711
3.475390156,-497.1832537,253.1149636,150.5012198
3.478391357,-497.6286918,246.5556685,158.8630379
3.481392557,-497.7109081,239.9529889,167.2238971
3.484393758,-497.4299026,233.3069249,175.5837972
3.487394958,-496.7856753,226.6174764,183.9427383
3.490396158,-496.0525312,220.0229386,192.1649679
3.493397359,-494.8564285,213.3347325,200.4355978
3.496398559,-493.3282073,206.6188232,208.6898758
3.49939976,-491.4678676,199.8752107,216.927802
3.50240096,-489.2754093,193.1038948,225.1493762
3.505402161,-484.1676422,185.6502639,233.425636
3.508403361,-481.0197103,178.6262257,241.6782675
3.511404562,-477.8717785,171.6021874,249.9308991
3.514405762,-474.7238466,164.5781492,258.1835306
3.517406963,-471.5759147,157.5541109,266.4361622
3.520408163,-468.4279829,150.5300726,274.6887937
3.523409364,-454.5260936,140.6097638,279.4951986
3.526410564,-448.2953566,132.7554602,286.7599105
3.529411765,-442.0646197,124.9011567,294.0246225
3.532412965,-435.8338827,117.0468531,301.2893345
3.535414166,-429.6031458,109.1925495,308.5540464
3.538415366,-423.7171745,100.7149321,319.3235199
3.541416567,-417.586698,92.6793641,327.6074435
3.544417767,-411.4562216,84.64379608,335.891367
3.547418968,-405.3257451,76.60822805,344.1752906
3.550420168,-399.1952687,68.57266003,352.4592142
3.553421369,-394.4244344,58.87129526,363.7748794
3.556422569,-388.6951472,50.34420103,372.9533782
3.55942377,-382.9658601,41.8171068,382.131877
3.56242497,-377.2365729,33.29001257,391.3103757
3.56542617,-371.5072857,24.76291834,400.4888745
3.568427371,-368.2459632,14.01620629,411.0523909
3.571428571,-363.2557292,4.824428506,420.6456451
3.574429772,-358.2654952,-4.367349275,430.2388993
3.577430972,-353.2752611,-13.55912706,439.8321534
3.580432173,-348.2850271,-22.75090484,449.4254076
3.583433373,-342.4954478,-32.20881672,453.9157902
3.586434574,-337.1063447,-41.533394,460.9627385
3.589435774,-331.6540747,-50.87900208,467.6064411
3.592436975,-326.1386378,-60.24564095,473.8468979
3.595438175,-320.560034,-69.63331063,479.6841089
3.598439376,-312.2435934,-76.2428772,480.0156686
3.601440576,-305.1837174,-84.25461885,482.4616035
3.604441777,-297.8443984,-92.06105098,484.0917079
3.607442977,-290.2256365,-99.66217359,484.9059816
3.610444178,-282.3274316,-107.0579867,484.9044248
3.613445378,-278.4262243,-116.9625654,491.2038332
3.616446579,-272.1690396,-125.3439465,493.2316701
3.619447779,-265.9863686,-133.7446592,495.0327262
