Time,U,V,W
0.672268908,-218.843525,332.5859092,-139.4525426
0.673069228,-226.4450304,330.7848567,-130.3648875
0.673869548,-233.000865,329.4144871,-123.4620754
0.674669868,-239.6525116,328.0046552,-116.3590721
0.675470188,-246.3999702,326.5553609,-109.0558774
0.676270508,-253.2432408,325.0666044,-101.5524915
0.677070828,-260.1823234,323.5383855,-93.8489142
0.677871148,-262.3830413,320.3431672,-88.16652324
0.678671469,-267.5478597,318.0741621,-80.96591888
0.679471789,-272.5459048,315.6772893,-73.6857851
0.680272109,-277.3771768,313.1525488,-66.32612191
0.681072429,-282.0416756,310.4999406,-58.88692931
0.681872749,-286.5394012,307.7194647,-51.3682073
0.682673069,-289.5844126,305.22179,-45.48140032
0.683473389,-293.2258491,302.3525181,-38.49933195
0.684273709,-296.6307039,299.377672,-31.53064134
0.68507403,-299.7989773,296.2972518,-24.57532849
0.68587435,-302.730669,293.1112573,-17.63339339
0.68667467,-305.4257792,289.8196887,-10.70483606
0.68747499,-310.6449136,286.7756086,-1.495015486
0.68827531,-313.9886263,283.4163578,6.339208271
0.68907563,-317.2455291,279.9706876,14.28454585
0.68987595,-320.415622,276.438598,22.34099725
0.690676271,-323.498905,272.8200889,30.50856247
0.691476591,-326.495378,269.1151605,38.78724152
0.692276911,-327.7134206,265.0539858,45.31947613
0.693077231,-329.8491555,261.0666178,53.06586237
0.693877551,-331.8063599,256.9782001,60.82264455
0.694677871,-333.5850337,252.7887329,68.58982268
0.695478191,-335.185177,248.4982161,76.36739674
0.696278511,-336.6067897,244.1066498,84.15536675
0.697078832,-336.6269672,239.31479,90.60744336
0.697879152,-337.8981089,234.9364406,98.0492506
0.698679472,-339.1692506,230.5580913,105.4910578
0.699479792,-340.4403924,226.1797419,112.9328651
0.700280112,-341.7115341,221.8013925,120.3746723
0.701080432,-342.9826758,217.4230432,127.8164796
0.701880752,-340.8255341,210.4525059,134.831515
0.702681072,-341.2386159,205.4253617,142.1665062
0.703481393,-341.6516977,200.3982175,149.5014973
0.704281713,-342.0647795,195.3710733,156.8364885
0.705082033,-342.4778612,190.343929,164.1714797
0.705882353,-342.890943,185.3167848,171.5064708
0.706682673,-339.7945588,177.8097725,177.0913125
0.707482993,-339.32961,172.162192,183.9884351
0.708283313,-338.8646612,166.5146115,190.8855578
0.709083633,-338.3997124,160.867031,197.7826804
0.709883954,-337.9347636,155.2194505,204.679803
0.710684274,-337.4698148,149.57187,211.5769257
0.711484594,-333.9087865,141.6603236,215.8953712
0.712284914,-332.6695392,135.4465478,222.1475924
0.713085234,-331.4302918,129.232772,228.3998137
0.713885554,-330.1910445,123.0189963,234.6520349
0.714685874,-328.9517972,116.8052205,240.9042562
0.715486194,-326.3993299,109.4955798,245.6762981
0.716286515,-324.4487838,102.6882345,251.1267879
0.717086835,-322.3887963,95.78956169,256.4539221
0.717887155,-320.2193673,88.79956141,261.6577008
0.718687475,-317.9404968,81.71823365,266.7381238
0.719487795,-315.5521849,74.54557841,271.6951913
0.720288115,-313.1780672,67.50761164,276.2607471
0.721088435,-310.6378023,60.27465466,280.8259377
0.721888756,-307.9983914,52.96919105,285.2454428
0.722689076,-305.2598344,45.59122081,289.5192623
0.723489396,-302.4221313,38.14074394,293.6473963
0.724289716,-299.4852823,30.61776044,297.6298447
0.725090036,-296.4941449,23.26150069,301.3300432
